web-scraper-order;web-scraper-start-url;article_links;article_links-href;Type_chaussure;Prix;Adresse;Image-src
1738924280-243;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2476339;Chaussures Enfants;5 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg
1738924289-244;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2476350;Chaussures Enfants;7 500 CFA;Dieuppeul-Derklé, Dakar, Sénégal;https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg
1738924299-245;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2477046;Chaussures Enfants;8 500 CFA;Biscuiterie, Dakar, Sénégal;https://images.coinafrique.com/thumb_3934730_uploaded_image1_1666662380.jpg
1738924308-246;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2480204;Chaussures Enfants;8 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg
1738924317-247;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2480205;Chaussures Enfants;8 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg
1738924328-248;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-jordan-2481675;Chaussures Enfants;Prix sur demande;Dakar, Sénégal;https://images.coinafrique.com/thumb_4928088_uploaded_image1_1725487276.jpg
1738924339-249;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2484004;Chaussures Enfants;5 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg
1738924348-250;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2484015;Chaussures Enfants;7 500 CFA;Dieuppeul-Derklé, Dakar, Sénégal;https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg
1738924358-251;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2484019;Chaussures Enfants;6 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg
1738924369-252;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2484023;Chaussures Enfants;6 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg
1738924379-253;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2486553;Chaussures Enfants;6 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg
1738924388-254;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-nike-air-max-2526613;Chaussures Enfants;Prix sur demande;Fass, Dakar, Sénégal;https://images.coinafrique.com/thumb_2526613_uploaded_image1_1596969629.jpg
1738924399-255;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2530121;Chaussures Enfants;Prix sur demande;Fass, Dakar, Sénégal;https://images.coinafrique.com/thumb_2818578_uploaded_image1_1607458128.jpg
1738924409-256;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2543182;Chaussures Enfants;Prix sur demande;Ouakam, Dakar, Sénégal;https://images.coinafrique.com/thumb_4336733_uploaded_image1_1692136230.jpg
1738924419-257;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2584194;Chaussures Enfants;8 000 CFA;Hann Bel-Air, Dakar, Sénégal;https://images.coinafrique.com/thumb_3336753_uploaded_image1_1631736848.jpg
1738924429-258;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2594069;Chaussures Enfants;Prix sur demande;Ouest Foire, Dakar, Sénégal;https://images.coinafrique.com/thumb_4422835_uploaded_image1_1697766757.jpg
1738924439-259;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2601784;Chaussures Enfants;3 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg
1738924456-260;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2606174;Chaussures Enfants;3 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg
1738924480-261;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2612829;Chaussures Enfants;3 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg
1738924498-262;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-fille-2621830;Chaussures Enfants;6 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4783650_uploaded_image2_1717719898.jpeg
1738924514-263;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-fille-2621836;Chaussures Enfants;6 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4783650_uploaded_image2_1717719898.jpeg
1738924532-264;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-fille-2621842;Chaussures Enfants;6 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4783650_uploaded_image2_1717719898.jpeg
1738924547-265;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-garcons-2621850;Chaussures Enfants;6 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4783650_uploaded_image2_1717719898.jpeg
1738924564-266;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-garcon-2621852;Chaussures Enfants;6 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4783650_uploaded_image2_1717719898.jpeg
1738924579-267;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2621862;Chaussures Enfants;6 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg
1738924593-268;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2623386;Chaussures Enfants;3 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg
1738924603-269;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2629141;Chaussures Enfants;3 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg
1738924616-270;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2642974;Chaussures Enfants;3 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg
1738924628-271;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2646040;Chaussures Enfants;5 000 CFA;Parcelle Assainies, Dakar, Sénégal;https://images.coinafrique.com/thumb_5080430_uploaded_image1_1733555952.jpg
1738924640-272;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2655658;Chaussures Enfants;3 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg
1738924650-273;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2658953;Chaussures Enfants;3 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_5125946_uploaded_image1_1736370156.jpg
1738924661-274;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2658958;Chaussures Enfants;3 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_5125946_uploaded_image1_1736370156.jpg
1738924671-275;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2671653;Chaussures Enfants;10 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg
1738924682-276;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2686221;Chaussures Enfants;3 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg
1738924695-277;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2705566;Chaussures Enfants;Prix sur demande;Fass, Dakar, Sénégal;https://images.coinafrique.com/thumb_2818578_uploaded_image1_1607458128.jpg
1738924707-278;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2710760;Chaussures Enfants;Prix sur demande;Yoff, Dakar, Sénégal;https://images.coinafrique.com/thumb_4656153_uploaded_image1_1711205088.jpg
1738924716-279;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/sandales-adidas-yeezy-2717389;Chaussures Enfants;Prix sur demande;Dakar, Sénégal;https://images.coinafrique.com/thumb_2717389_uploaded_image1_1603638267.jpg
1738924725-280;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2720321;Chaussures Enfants;2 500 CFA;Dieuppeul-Derklé, Dakar, Sénégal;https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg
1738924735-281;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-pour-enfants-2726067;Chaussures Enfants;8 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg
1738924745-282;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-bebe-2726794;Chaussures Enfants;Prix sur demande;Mamelles, Dakar, Sénégal;https://images.coinafrique.com/thumb_3106484_uploaded_image1_1620567535.jpg
1738924755-283;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2732252;Chaussures Enfants;10 000 CFA;Patte d'oie, Dakar, Sénégal;https://images.coinafrique.com/thumb_2749342_uploaded_image1_1604925569.jpg
1738924765-284;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2733477;Chaussures Enfants;2 500 CFA;Dieuppeul-Derklé, Dakar, Sénégal;https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg
1738924774-285;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2734509;Chaussures Enfants;3 500 CFA;Parcelle Assainies, Dakar, Sénégal;https://images.coinafrique.com/thumb_5080430_uploaded_image1_1733555952.jpg
1738924785-286;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-fille-2734564;Chaussures Enfants;10 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4783650_uploaded_image2_1717719898.jpeg
1738924794-287;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2735476;Chaussures Enfants;12 000 CFA;Hann Bel-Air, Dakar, Sénégal;https://images.coinafrique.com/thumb_3336753_uploaded_image1_1631736848.jpg
1738924808-288;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2738977;Chaussures Enfants;Prix sur demande;Fass, Dakar, Sénégal;https://images.coinafrique.com/thumb_2818578_uploaded_image1_1607458128.jpg
1738924818-289;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2740383;Chaussures Enfants;7 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg
1738924851-290;https://sn.coinafrique.com/categorie/chaussures-enfants?page=4;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2740384;Chaussures Enfants;7 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg
1738924862-291;https://sn.coinafrique.com/categorie/chaussures-enfants?page=4;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-fille-2744527;Chaussures Enfants;15 000 CFA;Mermoz-Sacré Coeur, Dakar, Sénégal;https://images.coinafrique.com/thumb_3543253_uploaded_image1_1643397434.jpg
1738924871-292;https://sn.coinafrique.com/categorie/chaussures-enfants?page=4;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2747212;Chaussures Enfants;15 000 CFA;Hann Bel-Air, Hann / Bel Air (Dakar), Sénégal;https://images.coinafrique.com/thumb_2747212_uploaded_image1_1604838947.jpg
1738924880-293;https://sn.coinafrique.com/categorie/chaussures-enfants?page=4;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2749342;Chaussures Enfants;10 000 CFA;Patte d'oie, Dakar, Sénégal;https://images.coinafrique.com/thumb_2749342_uploaded_image1_1604925569.jpg
1738924891-294;https://sn.coinafrique.com/categorie/chaussures-enfants?page=4;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2749776;Chaussures Enfants;15 000 CFA;Kolda, Sénégal;https://images.coinafrique.com/thumb_2749776_uploaded_image1_1604935997.jpg
1738924903-295;https://sn.coinafrique.com/categorie/chaussures-enfants?page=4;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2752111;Chaussures Enfants;7 500 CFA;Hann Bel-Air, Dakar, Sénégal;https://images.coinafrique.com/thumb_3336753_uploaded_image1_1631736848.jpg
1738924913-296;https://sn.coinafrique.com/categorie/chaussures-enfants?page=4;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-dete-enfants-2752129;Chaussures Enfants;3 000 CFA;Hann Bel-Air, Dakar, Sénégal;
1738924923-297;https://sn.coinafrique.com/categorie/chaussures-enfants?page=4;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2752137;Chaussures Enfants;2 500 CFA;Hann Bel-Air, Dakar, Sénégal;https://images.coinafrique.com/thumb_3336753_uploaded_image1_1631736848.jpg
