web-scraper-order;web-scraper-start-url;article_links;article_links-href;Type_chaussures;Prix;Adresse;Image-src
1738053570-90;https://sn.coinafrique.com/categorie/chaussures-homme?page=118;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-zoom-2326653;Chaussures Homme;25 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_3518805_uploaded_image1_1641873386.jpg
1738053578-91;https://sn.coinafrique.com/categorie/chaussures-homme?page=118;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-air-200-2326658;Chaussures Homme;20 000 CFA;Dakar Plateau, Dakar, Sénégal;
1738053582-92;https://sn.coinafrique.com/categorie/chaussures-homme?page=118;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-jordan-2326696;Chaussures Homme;25 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4203569_uploaded_image1_1683283931.jpg
1738053585-93;https://sn.coinafrique.com/categorie/chaussures-homme?page=118;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-720-8-2326705;Chaussures Homme;25 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_2326705_uploaded_image1_1592826899.jpg
1738053589-94;https://sn.coinafrique.com/categorie/chaussures-homme?page=118;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/mocassins-homme-2327256;Chaussures Homme;15 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_5103710_uploaded_image1_1734928509.jpg
1738053593-95;https://sn.coinafrique.com/categorie/chaussures-homme?page=118;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/boots-homme-2327262;Chaussures Homme;25 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_3745796_uploaded_image1_1655406884.jpg
1738053597-96;https://sn.coinafrique.com/categorie/chaussures-homme?page=118;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/mocassins-2327268;Chaussures Homme;15 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_5144361_uploaded_image1_1737399759.jpg
1738053602-97;https://sn.coinafrique.com/categorie/chaussures-homme?page=118;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-mc-queen-2327327;Chaussures Homme;22 500 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_2327327_uploaded_image1_1592831653.jpg
1738053605-98;https://sn.coinafrique.com/categorie/chaussures-homme?page=118;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-adidas-2327334;Chaussures Homme;25 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_5081254_uploaded_image1_1733601174.jpg
1738053609-99;https://sn.coinafrique.com/categorie/chaussures-homme?page=118;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-af-2327346;Chaussures Homme;23 500 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_2346070_uploaded_image1_1593101224.jpg
1738053613-100;https://sn.coinafrique.com/categorie/chaussures-homme?page=118;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-jordan-2327351;Chaussures Homme;30 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4203569_uploaded_image1_1683283931.jpg
1738053616-101;https://sn.coinafrique.com/categorie/chaussures-homme?page=118;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-af-dior-2327356;Chaussures Homme;25 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_2327356_uploaded_image1_1592831838.jpg
1738053620-102;https://sn.coinafrique.com/categorie/chaussures-homme?page=118;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-jordan-2327362;Chaussures Homme;25 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4203569_uploaded_image1_1683283931.jpg
1738053624-103;https://sn.coinafrique.com/categorie/chaussures-homme?page=118;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-2327586;Chaussures Homme;15 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_5153219_uploaded_image1_1737841467.jpg
1738053629-104;https://sn.coinafrique.com/categorie/chaussures-homme?page=118;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-timberland-2327625;Chaussures Homme;25 000 CFA;Mermoz-Sacré Coeur, Dakar, Sénégal;https://images.coinafrique.com/thumb_2483462_uploaded_image1_1595711688.jpg
1738053634-105;https://sn.coinafrique.com/categorie/chaussures-homme?page=118;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/timberland-2327635;Chaussures Homme;25 000 CFA;Mermoz-Sacré Coeur, Dakar, Sénégal;https://images.coinafrique.com/thumb_3695039_uploaded_image1_1652472408.jpg
1738053638-106;https://sn.coinafrique.com/categorie/chaussures-homme?page=118;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-tn-2328336;Chaussures Homme;22 500 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4930602_uploaded_image1_1725607780.jpg
1738053641-107;https://sn.coinafrique.com/categorie/chaussures-homme?page=118;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/wallabies-2328342;Chaussures Homme;23 500 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4773175_uploaded_image1_1717197574.jpg
1738053644-108;https://sn.coinafrique.com/categorie/chaussures-homme?page=118;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-dior-2328358;Chaussures Homme;45 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_3242278_uploaded_image1_1627073921.jpg
1738053648-109;https://sn.coinafrique.com/categorie/chaussures-homme?page=118;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-air-max-2328362;Chaussures Homme;25 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4110477_uploaded_image1_1677431755.jpg
1738053652-110;https://sn.coinafrique.com/categorie/chaussures-homme?page=118;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-jordan-one-2328376;Chaussures Homme;25 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_2328376_uploaded_image1_1592842428.jpg
1738053656-111;https://sn.coinafrique.com/categorie/chaussures-homme?page=118;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-jordan-34-2328382;Chaussures Homme;25 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_2328382_uploaded_image1_1592842507.jpg
1738053660-112;https://sn.coinafrique.com/categorie/chaussures-homme?page=118;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-2328396;Chaussures Homme;20 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_5002850_uploaded_image1_1729434066.jpg
1738053663-113;https://sn.coinafrique.com/categorie/chaussures-homme?page=118;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-wallabies-2328407;Chaussures Homme;20 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4773175_uploaded_image1_1717197574.jpg
1738053668-114;https://sn.coinafrique.com/categorie/chaussures-homme?page=118;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-puma-2328409;Chaussures Homme;15 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_3247880_uploaded_image1_1627416265.jpg
1738053673-115;https://sn.coinafrique.com/categorie/chaussures-homme?page=118;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-presto-2328412;Chaussures Homme;15 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_2328412_uploaded_image1_1592842907.jpg
1738053677-116;https://sn.coinafrique.com/categorie/chaussures-homme?page=118;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-timberland-2328419;Chaussures Homme;25 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_2586990_uploaded_image1_1598816863.jpg
1738053681-117;https://sn.coinafrique.com/categorie/chaussures-homme?page=118;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-nike-2328424;Chaussures Homme;20 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4774426_uploaded_image1_1717266824.jpg
1738053685-118;https://sn.coinafrique.com/categorie/chaussures-homme?page=118;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-dior-2328429;Chaussures Homme;25 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_3242278_uploaded_image1_1627073921.jpg
1738053689-119;https://sn.coinafrique.com/categorie/chaussures-homme?page=118;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-reebok-2328440;Chaussures Homme;18 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4749757_uploaded_image1_1715997855.jpg
1738053693-120;https://sn.coinafrique.com/categorie/chaussures-homme?page=118;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-new-balance-2328444;Chaussures Homme;25 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_2328444_uploaded_image1_1592843237.jpg
1738053696-121;https://sn.coinafrique.com/categorie/chaussures-homme?page=118;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-2328454;Chaussures Homme;25 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_5002850_uploaded_image1_1729434066.jpg
1738053700-122;https://sn.coinafrique.com/categorie/chaussures-homme?page=118;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-2328458;Chaussures Homme;23 500 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_5002850_uploaded_image1_1729434066.jpg
1738053703-123;https://sn.coinafrique.com/categorie/chaussures-homme?page=118;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/mocassins-2328461;Chaussures Homme;20 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_5144361_uploaded_image1_1737399759.jpg
1738053707-124;https://sn.coinafrique.com/categorie/chaussures-homme?page=118;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-reebok-2328467;Chaussures Homme;18 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4749757_uploaded_image1_1715997855.jpg
1738053715-125;https://sn.coinafrique.com/categorie/chaussures-homme?page=118;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/mcqueen-2328475;Chaussures Homme;22 500 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_2328475_uploaded_image1_1592843457.jpg
1738053720-126;https://sn.coinafrique.com/categorie/chaussures-homme?page=118;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-jordan-2328478;Chaussures Homme;25 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4203569_uploaded_image1_1683283931.jpg
1738053726-127;https://sn.coinafrique.com/categorie/chaussures-homme?page=118;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-air-2328489;Chaussures Homme;20 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4203575_uploaded_image1_1683284023.jpg
1738053732-128;https://sn.coinafrique.com/categorie/chaussures-homme?page=118;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-puma-2328499;Chaussures Homme;23 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_2971180_uploaded_image1_1614267179.jpg
1738053737-129;https://sn.coinafrique.com/categorie/chaussures-homme?page=118;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-adidas-topanga-2328512;Chaussures Homme;20 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_2328512_uploaded_image1_1592843736.jpg
1738053740-130;https://sn.coinafrique.com/categorie/chaussures-homme?page=118;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-2328535;Chaussures Homme;25 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_5002850_uploaded_image1_1729434066.jpg
1738053745-131;https://sn.coinafrique.com/categorie/chaussures-homme?page=118;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-balenciaga-2328543;Chaussures Homme;20 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_2932285_uploaded_image1_1612462567.jpg
1738053749-132;https://sn.coinafrique.com/categorie/chaussures-homme?page=118;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-air-2328557;Chaussures Homme;20 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4203575_uploaded_image1_1683284023.jpg
1738053753-133;https://sn.coinafrique.com/categorie/chaussures-homme?page=118;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-zoom-2328563;Chaussures Homme;25 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_3518805_uploaded_image1_1641873386.jpg
1738053758-134;https://sn.coinafrique.com/categorie/chaussures-homme?page=118;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-fila-2328568;Chaussures Homme;20 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_2328568_uploaded_image1_1592844132.jpg
1738053763-135;https://sn.coinafrique.com/categorie/chaussures-homme?page=118;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-mc-queen-2328577;Chaussures Homme;22 500 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_2328577_uploaded_image1_1592844206.jpg
1738053767-136;https://sn.coinafrique.com/categorie/chaussures-homme?page=118;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-air-2328580;Chaussures Homme;25 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4203575_uploaded_image1_1683284023.jpg
1738053771-137;https://sn.coinafrique.com/categorie/chaussures-homme?page=118;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-nike-2328688;Chaussures Homme;25 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4774426_uploaded_image1_1717266824.jpg
1738053775-138;https://sn.coinafrique.com/categorie/chaussures-homme?page=118;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/mocassins-homme-2328881;Chaussures Homme;Prix sur demande;Parcelle Assainies, Dakar, Sénégal;https://images.coinafrique.com/thumb_4130424_uploaded_image1_1678564334.jpg
1738053779-139;https://sn.coinafrique.com/categorie/chaussures-homme?page=118;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-2329547;Chaussures Homme;25 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_5145826_uploaded_image1_1737473583.jpg
1738053782-140;https://sn.coinafrique.com/categorie/chaussures-homme?page=118;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-2329616;Chaussures Homme;Prix sur demande;Guediawaye, Dakar, Sénégal;https://images.coinafrique.com/thumb_4986975_uploaded_image1_1728568504.jpg
1738053787-141;https://sn.coinafrique.com/categorie/chaussures-homme?page=118;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-vans-2330004;Chaussures Homme;Prix sur demande;Biscuiterie, Dakar, Sénégal;https://images.coinafrique.com/thumb_2349765_uploaded_image1_1593168269.jpg
1738053791-142;https://sn.coinafrique.com/categorie/chaussures-homme?page=118;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-nike-2330006;Chaussures Homme;Prix sur demande;Biscuiterie, Dakar, Sénégal;https://images.coinafrique.com/thumb_4376689_uploaded_image1_1694698408.jpg
1738053794-143;https://sn.coinafrique.com/categorie/chaussures-homme?page=118;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-nike-2330007;Chaussures Homme;Prix sur demande;Biscuiterie, Dakar, Sénégal;https://images.coinafrique.com/thumb_4376689_uploaded_image1_1694698408.jpg
